# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	36547
#@/user_id	a2539fd9-2f40-4b0c-9b41-1f929aaf0d62
hen qiang 	很強	c=0 d=2.33997e-32 t=36547
hen qiang de 	很強的	c=1 d=2.3517e-31 t=36547
hen que ding 	很確定	c=1 d=1.33802e-14 t=36547
hen rong yi 	很容易	c=1 d=4.68463e-21 t=36547
hen shao 	很少	c=3 d=0.00600598 t=36547
hen shu fu 	很舒服	c=1 d=1.11837e-22 t=36547
hen shuang 	很爽	c=1 d=1.65981e-20 t=36547
hen wan 	很晚	c=1 d=1.17695e-05 t=36547
hen xian 	很閒	c=1 d=1.0773e-23 t=36547
hen xiang 	很像	c=1 d=2.37743e-12 t=36547
hen xiang 	很香	c=1 d=4.58718e-09 t=36547
hen xing xiang 	很形象	c=1 d=0.0443785 t=36547
hen yuan 	很遠	c=1 d=4.6325e-07 t=36547
hen zao 	很早	c=3 d=1.55376e-08 t=36547
hen zheng chang 	很正常	c=1 d=7.56813e-17 t=36547
hen zhong yao 	很重要	c=1 d=0.0118551 t=36547
hen zhu yi 	很注意	c=2 d=4.22717e-18 t=36547
heng 	哼	c=2 d=4.89834e-31 t=36547
hong 	紅	c=3 d=8.25535e-10 t=36547
hong bao 	紅包	c=3 d=0.574118 t=36547
hong de 	紅的	c=1 d=2.16308e-18 t=36547
hong guan 	宏觀	c=2 d=1.61193e-08 t=36547
hong jiu 	紅酒	c=1 d=8.64112e-18 t=36547
hong kuang 	紅框	c=4 d=0.0290133 t=36547
hong kuang kuang 	紅框框	c=1 d=5.12057e-09 t=36547
hong kuang li 	紅框裏	c=1 d=1.06531e-09 t=36547
hong lao shi 	紅老師	c=1 d=1.47874e-14 t=36547
hong wai xian 	紅外線	c=1 d=1.38615e-18 t=36547
hong xian 	紅線	c=1 d=1.29689e-29 t=36547
hou 	候	c=1 d=1.09757e-07 t=36547
hou 	後	c=31 d=0.818326 t=36547
hou bu 	候補	c=0 d=0.045612 t=36547
hou bu piao 	候補票	c=1 d=0.458406 t=36547
hou duan 	後端	c=8 d=2.65567e-12 t=36547
hou lai 	後來	c=11 d=0.219876 t=36547
hou mian 	後面	c=20 d=0.643184 t=36547
hou tai 	後臺	c=6 d=0.000567086 t=36547
hou xu 	後續	c=13 d=0.0102588 t=36547
hou yi 	吼一	c=1 d=0.117068 t=36547
hou zhui 	後綴	c=1 d=3.73566e-05 t=36547
hou zi 	猴子	c=0 d=5.86367e-16 t=36547
hu 	胡	c=4 d=3.55408e-07 t=36547
hu fu pin 	護膚品	c=1 d=8.07091e-09 t=36547
hu hu 	呼呼	c=1 d=4.73171e-21 t=36547
hu li 	狐狸	c=1 d=3.13646e-07 t=36547
hu lian wang 	互聯網	c=3 d=2.40988e-15 t=36547
hu lu 	葫蘆	c=0 d=0.00368832 t=36547
hu lu e 	葫蘆額	c=2 d=0.037068 t=36547
hu lve 	忽略	c=8 d=0.0441572 t=36547
hu ran 	忽然	c=1 d=1.48514e-06 t=36547
hu tu 	糊塗	c=1 d=1.48408e-27 t=36547
hu wei lin 	胡偉林	c=1 d=6.37845e-05 t=36547
hu xiang 	互相	c=1 d=2.12429e-11 t=36547
hua 	化	c=1 d=3.23749e-27 t=36547
hua 	話	c=27 d=0.568295 t=36547
hua de 	畫的	c=1 d=2.44601e-23 t=36547
hua de 	花的	c=1 d=3.60718e-05 t=36547
hua dian 	花點	c=0 d=2.85805e-32 t=36547
hua dian shi jian 	花點時間	c=1 d=2.87237e-31 t=36547
hua dong 	滑動	c=1 d=3.11276e-06 t=36547
hua fei 	花費	c=1 d=6.74598e-17 t=36547
hua fen 	劃分	c=1 d=0.0012684 t=36547
hua hua 	劃劃	c=0 d=4.3928e-30 t=36547
hua hua shui 	劃劃水	c=1 d=4.41482e-29 t=36547
hua le 	花了	c=2 d=0.199888 t=36547
hua le wo 	花了我	c=1 d=3.39827e-09 t=36547
hua qiao cheng 	華僑城	c=1 d=1.19494e-07 t=36547
hua shao 	花哨	c=1 d=0.0121552 t=36547
hua shui 	划水	c=2 d=2.59373e-07 t=36547
hua shui de 	划水的	c=1 d=4.19951e-29 t=36547
hua shuo 	話說	c=14 d=6.20978e-08 t=36547
hua ti 	話題	c=70 d=0.938333 t=36547
hua ti ming 	話題名	c=1 d=0.124307 t=36547
hua tu 	畫圖	c=1 d=1.08927e-06 t=36547
hua wei 	華爲	c=1 d=2.19539e-16 t=36547
hua zhi 	畫質	c=1 d=3.41646e-13 t=36547
hua zhuang 	化妝	c=1 d=0.0177743 t=36547
hua zhuang pin 	化妝品	c=1 d=8.11136e-09 t=36547
huai 	壞	c=2 d=0.135335 t=36547
huai chu 	壞處	c=1 d=7.86896e-06 t=36547
huai chu shi 	壞處是	c=1 d=7.9084e-05 t=36547
huai dao 	壞道	c=1 d=4.84489e-05 t=36547
huai diao 	壞掉	c=1 d=1.48514e-07 t=36547
huai diao le 	壞掉了	c=1 d=1.49259e-06 t=36547
huai zai 	壞在	c=1 d=2.6759e-21 t=36547
huan 	換	c=13 d=0.120895 t=36547
huan 	緩	c=0 d=0.00590129 t=36547
huan bao 	環保	c=1 d=4.10935e-09 t=36547
huan bu guo lai 	緩不過來	c=1 d=0.0593087 t=36547
huan cheng 	換成	c=5 d=4.12855e-05 t=36547
huan cun 	緩存	c=5 d=0.271173 t=36547
huan dian nao 	換電腦	c=1 d=1.70449e-09 t=36547
huan ge 	換個	c=5 d=0.00172937 t=36547
huan hang 	換行	c=2 d=3.42838e-16 t=36547
huan hui 	換回	c=1 d=8.55659e-20 t=36547
huan hui qu 	換回去	c=1 d=3.45374e-23 t=36547
huan jie 	緩解	c=1 d=1.67997e-15 t=36547
huan jing 	環境	c=66 d=0.093279 t=36547
huan jing bian liang 	環境變量	c=2 d=1.85539e-07 t=36547
huan jing de 	環境的	c=1 d=6.63989e-07 t=36547
huan le 	換了	c=5 d=0.179964 t=36547
huan shou ji 	換手機	c=1 d=3.20146e-13 t=36547
huan xin 	換新	c=1 d=3.08977e-07 t=36547
huan xing 	喚醒	c=1 d=0.000614317 t=36547
huan yi jia 	換一家	c=1 d=1.04187e-12 t=36547
huan yuan 	還原	c=1 d=4.0783e-08 t=36547
huang 	黃	c=6 d=1.8345 t=36547
huang qiu hua 	黃秋華	c=1 d=1.60523e-09 t=36547
huang se 	黃色	c=1 d=0.852144 t=36547
huang you 	黃油	c=1 d=1.39215e-10 t=36547
hui 	回	c=22 d=0.226502 t=36547
hui 	會	c=98 d=0.549742 t=36547
hui bu hui 	會不會	c=8 d=0.0616201 t=36547
hui cha 	回查	c=4 d=8.64968e-07 t=36547
hui che 	回車	c=1 d=2.17392e-18 t=36547
hui dao 	回到	c=2 d=5.98752e-25 t=36547
hui diao 	回調	c=52 d=1.08429 t=36547
hui fu 	回覆	c=3 d=0.0190631 t=36547
hui fu 	恢復	c=6 d=0.932394 t=36547
hui gun 	回滾	c=9 d=0.0471779 t=36547
hui guo qi 	會過期	c=1 d=0.00873865 t=36547
hui jia 	回家	c=2 d=2.86602e-05 t=36547
hui lai 	回來	c=10 d=0.00127057 t=36547
hui lai de 	回來的	c=2 d=0.414783 t=36547
hui le 	回了	c=1 d=7.51606e-24 t=36547
hui le 	會了	c=1 d=1.19657e-23 t=36547
hui nv wan 	惠女湾	c=1 d=1.17108e-05 t=36547
hui o qu 	會哦去	c=1 d=2.38278e-09 t=36547
hui qu 	回去	c=23 d=0.981752 t=36547
hui sao 	回掃	c=1 d=0.0391639 t=36547
hui shi 	回事	c=0 d=7.32799e-21 t=36547
hui shi 	會是	c=1 d=1.94046e-05 t=36547
hui shou 	回收	c=2 d=0.00344787 t=36547
hui tou 	回頭	c=1 d=0.228779 t=36547
hui ying 	回應	c=2 d=3.29336e-07 t=36547
hui you 	會有	c=3 d=5.2493e-07 t=36547
hui yuan 	會員	c=1 d=5.50513e-08 t=36547
hui zai 	會在	c=1 d=0.429557 t=36547
hui zi dong 	會自動	c=1 d=5.72883e-06 t=36547
hui zong 	彙總	c=2 d=6.9144e-13 t=36547
hun he 	混合	c=1 d=0.0037164 t=36547
hun yong 	混用	c=1 d=0.103312 t=36547
huo 	或	c=3 d=3.4849e-06 t=36547
huo 	活	c=11 d=0.624711 t=36547
huo 	火	c=4 d=0.621885 t=36547
huo 	貨	c=3 d=0.100259 t=36547
huo bi 	貨幣	c=1 d=0.715338 t=36547
huo che 	火車	c=1 d=1.70565e-17 t=36547
huo dong 	活動	c=3 d=1.02654e-14 t=36547
huo hu 	火狐	c=4 d=0.00451658 t=36547
huo le 	活了	c=1 d=0.591555 t=36547
huo qu 	獲取	c=19 d=0.70174 t=36547
huo xing 	火星	c=1 d=4.27997e-17 t=36547
huo yue 	活躍	c=1 d=0.00891518 t=36547
huo zhe 	或者	c=24 d=0.24908 t=36547
ji 	及	c=2 d=8.85082e-06 t=36547
ji 	幾	c=1 d=9.71942e-06 t=36547
ji 	擠	c=3 d=0.190262 t=36547
ji 	極	c=0 d=2.69912e-06 t=36547
ji 	機	c=4 d=0.0919009 t=36547
ji 	級	c=6 d=0.00064582 t=36547
ji 	記	c=3 d=5.05739e-10 t=36547
ji 	集	c=2 d=2.07078e-05 t=36547
ji bai 	幾百	c=0 d=0.000704808 t=36547
ji bai zhao 	幾百兆	c=2 d=0.234722 t=36547
ji ben 	基本	c=30 d=0.207008 t=36547
ji ben shang 	基本上	c=2 d=0.00069264 t=36547
ji ben shu 	幾本書	c=1 d=7.73311e-06 t=36547
ji bie 	級別	c=2 d=6.62388e-08 t=36547
ji bu 	幾部	c=1 d=6.09986e-09 t=36547
ji bu 	既不	c=1 d=2.86993e-21 t=36547
ji bu de 	記不得	c=1 d=0.0113334 t=36547
ji chang 	機場	c=1 d=1.9241e-23 t=36547
ji cheng 	繼承	c=0 d=0.00391639 t=36547
ji cheng yu 	繼承於	c=1 d=0.0393602 t=36547
ji chou 	記仇	c=1 d=1.02124e-12 t=36547
ji chu 	基礎	c=9 d=0.423606 t=36547
ji chu fu wu 	基礎服務	c=1 d=3.84734e-28 t=36547
ji chu jian she 	基礎建設	c=1 d=1.9478e-20 t=36547
ji ci 	幾次	c=13 d=0.180866 t=36547
ji de 	記得	c=16 d=1.17465 t=36547
ji dian 	幾點	c=3 d=0.0485578 t=36547
ji dian de 	幾點的	c=1 d=0.178173 t=36547
ji dong 	激動	c=1 d=0.000139144 t=36547
ji du 	季度	c=2 d=5.16131e-15 t=36547
ji du jiang 	季度獎	c=1 d=5.18719e-14 t=36547
ji duan 	極端	c=1 d=9.343e-25 t=36547
ji fang 	機房	c=2 d=1.29495e-20 t=36547
ji fen zhong 	幾分鐘	c=2 d=0.843665 t=36547
ji ge 	幾個	c=29 d=0.611886 t=36547
ji ge bie 	極個別	c=1 d=2.71265e-05 t=36547
ji ge ren 	幾個人	c=1 d=8.61734e-15 t=36547
ji ge xiao shi 	幾個小時	c=1 d=1.09339e-21 t=36547
ji ge yue 	幾個月	c=1 d=1.22244e-10 t=36547
ji hua 	計劃	c=6 d=0.126821 t=36547
ji hui 	機會	c=3 d=0.0096577 t=36547
ji huo 	激活	c=1 d=1.29112e-06 t=36547
ji huo ma 	激活碼	c=5 d=0.00017956 t=36547
ji jin 	基金	c=5 d=0.313486 t=36547
ji ke 	極客	c=3 d=1.45578e-05 t=36547
ji ke shi jian 	極客時間	c=1 d=1.29424e-05 t=36547
ji ling 	機靈	c=2 d=2.73563e-16 t=36547
ji lu 	記錄	c=22 d=0.628179 t=36547
ji nan 	濟南	c=22 d=6.06737e-05 t=36547
ji neng 	技能	c=1 d=9.49258e-06 t=36547
ji nian 	幾年	c=1 d=0.0373439 t=36547
ji nian 	紀念	c=2 d=2.02978e-05 t=36547
ji nian de 	幾年的	c=1 d=6.21019e-14 t=36547
ji nian qian 	幾年前	c=1 d=1.17064e-30 t=36547
ji pian 	幾片	c=1 d=1.741e-23 t=36547
ji piao 	機票	c=1 d=1.00447e-23 t=36547
ji qi 	機器	c=43 d=0.3222 t=36547
ji qi ren 	機器人	c=2 d=2.67454e-15 t=36547
ji qi shang 	機器上	c=3 d=3.10473e-05 t=36547
ji qiang 	極強	c=1 d=2.74178e-13 t=36547
ji qiao 	技巧	c=2 d=2.58169e-11 t=36547
ji qun 	集羣	c=2 d=0.000287295 t=36547
ji ran 	既然	c=1 d=1.81396e-06 t=36547
ji shen 	機審	c=131 d=1.77762 t=36547
ji shen 	機身	c=2 d=0.000710174 t=36547
ji shen bao biao 	機審報表	c=1 d=2.87687e-20 t=36547
ji shen pan duan 	機審判斷	c=1 d=6.56467e-20 t=36547
ji shi 	即使	c=1 d=1.12245e-06 t=36547
ji shu 	技術	c=12 d=0.0621255 t=36547
ji suan 	計算	c=51 d=1.04222 t=36547
ji suan de 	計算的	c=2 d=0.000209665 t=36547
ji suan de shi hou 	計算的時候	c=1 d=1.80025e-05 t=36547
ji suan ji 	計算機	c=3 d=0.163451 t=36547
ji tian 	幾天	c=3 d=0.00952105 t=36547
ji tiao 	幾條	c=4 d=0.0174224 t=36547
ji xia 	幾下	c=1 d=4.85744e-06 t=36547
ji xiao 	績效	c=87 d=3.96546 t=36547
ji xiao de 	績效的	c=1 d=0.0241131 t=36547
ji xiao o 	績效哦	c=1 d=0.546074 t=36547
ji xie 	機械	c=1 d=7.65877e-10 t=36547
ji xing 	機型	c=2 d=4.63919e-14 t=36547
ji xu 	繼續	c=5 d=0.232236 t=36547
ji yu 	基於	c=7 d=0.0230521 t=36547
ji yu 	給予	c=1 d=3.35805e-16 t=36547
ji zhang 	幾張	c=1 d=4.29704e-05 t=36547
ji zhong 	幾種	c=2 d=3.51202e-14 t=36547
ji zhong 	集中	c=1 d=0.0437178 t=36547
ji zhu 	記住	c=1 d=0.913931 t=36547
ji zhun 	基準	c=3 d=6.89772e-14 t=36547
jia 	價	c=1 d=0.00336274 t=36547
jia 	加	c=50 d=1.01292 t=36547
jia 	夾	c=1 d=1.41806e-21 t=36547
jia 	家	c=9 d=0.0450595 t=36547
jia ban 	加班	c=9 d=0.00134117 t=36547
jia can shu 	加參數	c=1 d=1.26555e-06 t=36547
jia dao 	加到	c=7 d=0.384812 t=36547
jia de 	加的	c=6 d=0.244143 t=36547
jia ge 	價格	c=11 d=0.0125254 t=36547
jia ge 	加個	c=3 d=0.0125881 t=36547
jia gou 	架構	c=1 d=8.89519e-06 t=36547
jia gou shi 	架構師	c=1 d=1.13647e-05 t=36547
jia hao le 	加好了	c=1 d=1.15423e-11 t=36547
jia he 	加和	c=3 d=2.57784e-13 t=36547
jia jia 	加價	c=1 d=0.00436124 t=36547
jia jian yi fu 	加件衣服	c=1 d=0.0473589 t=36547
jia jin lai 	加進來	c=3 d=6.16123e-10 t=36547
jia jin lai le 	加進來了	c=1 d=6.19205e-09 t=36547
jia le 	加了	c=15 d=0.00382958 t=36547
jia li 	家裏	c=11 d=0.0665368 t=36547
jia lu 	加氯	c=0 d=1.03506e-24 t=36547
jia mi 	加密	c=5 d=0.412033 t=36547
jia qi lai 	加起來	c=4 d=0.202909 t=36547
jia quan 	加權	c=1 d=0.878095 t=36547
jia shang 	加上	c=29 d=0.149569 t=36547
jia she 	假設	c=2 d=0.0122773 t=36547
jia su 	加速	c=2 d=5.53273e-08 t=36547
jia ting 	家庭	c=2 d=1.6584e-10 t=36547
jia wei 	贾维	c=0 d=3.95024e-16 t=36547
jia wei si 	贾维斯	c=1 d=3.97004e-15 t=36547
jia xia 	加下	c=2 d=6.00911e-09 t=36547
jia yi 	加一	c=0 d=0.00297478 t=36547
jia yi ge 	加一個	c=2 d=0.474734 t=36547
jia yi xia 	加一下	c=6 d=0.00121259 t=36547
jia you 	加油	c=6 d=0.0308074 t=36547
jia za 	夾雜	c=1 d=1.15204e-18 t=36547
jia zai 	加在	c=2 d=8.65421e-05 t=36547
jia zai 	加載	c=4 d=0.22313 t=36547
jia zai man 	加載慢	c=1 d=6.30512e-16 t=36547
jia zhi 	價值	c=1 d=6.22838e-19 t=36547
jia zhi guan 	價值觀	c=1 d=0.00373503 t=36547
jia zhuang 	假裝	c=1 d=7.71839e-13 t=36547
jian 	建	c=4 d=4.67334e-05 t=36547
jian 	撿	c=1 d=3.54611e-10 t=36547
jian 	見	c=6 d=1.60058 t=36547
jian 	鍵	c=2 d=5.12406e-17 t=36547
jian bu dao 	見不到	c=1 d=0.00467746 t=36547
jian ce 	檢測	c=2 d=0.375311 t=36547
jian cha 	檢查	c=5 d=0.00402593 t=36547
jian cha xia 	檢查下	c=3 d=1.16002e-11 t=36547
jian cheng 	簡稱	c=1 d=1.18591e-06 t=36547
jian dan 	簡單	c=16 d=0.0472398 t=36547
jian dan dian 	簡單點	c=1 d=4.17075e-07 t=36547
jian dang jie 	建黨節	c=1 d=2.89631e-11 t=36547
jian dao 	剪刀	c=1 d=1.73231e-23 t=36547
jian ge 	間隔	c=1 d=0.88692 t=36547
jian gu 	兼顧	c=1 d=4.31329e-20 t=36547
jian guo 	見過	c=8 d=0.145148 t=36547
jian guo de 	見過的	c=1 d=1.68461e-18 t=36547
jian jie 	簡潔	c=3 d=1.18918e-09 t=36547
jian kong 	監控	c=4 d=0.640824 t=36547
jian li 	建立	c=2 d=0.156453 t=36547
jian li 	簡歷	c=5 d=0.412714 t=36547
jian nan 	艱難	c=1 d=3.87532e-25 t=36547
jian pan 	鍵盤	c=5 d=0.0784731 t=36547
jian qi lai 	撿起來	c=1 d=1.03221e-20 t=36547
jian qie ban 	剪切板	c=2 d=1.78103 t=36547
jian rong 	兼容	c=4 d=0.000137073 t=36547
jian rong xing 	兼容性	c=2 d=6.53992e-05 t=36547
jian shi 	見識	c=1 d=1.25792e-23 t=36547
jian shi qi 	監視器	c=3 d=0.0484671 t=36547
jian suo 	檢索	c=2 d=3.73107e-12 t=36547
jian yi 	建議	c=12 d=0.878095 t=36547
jian zhi 	兼職	c=1 d=1.81767e-30 t=36547
jian zhi 	簡直	c=1 d=5.81541e-06 t=36547
jiang 	將	c=1 d=3.52782e-09 t=36547
jiang 	獎	c=0 d=5.16131e-15 t=36547
jiang 	講	c=3 d=3.56328e-08 t=36547
jiang 	醬	c=1 d=2.38399e-15 t=36547
jiang de 	講的	c=1 d=3.98655e-05 t=36547
jiang di 	降低	c=1 d=2.61979e-07 t=36547
jiang jiang 	講講	c=1 d=3.83023e-05 t=36547
jiang jin 	獎金	c=1 d=0.806541 t=36547
jiang jiu 	將就	c=1 d=1.51041e-28 t=36547
jiang shi 	殭屍	c=1 d=2.29605e-14 t=36547
jiang yi xia 	將一下	c=1 d=3.54551e-08 t=36547
jiao 	交	c=1 d=1.98371e-29 t=36547
jiao 	叫	c=16 d=0.176203 t=36547
jiao 	腳	c=2 d=0.121925 t=36547
jiao 	較	c=1 d=2.56792e-07 t=36547
jiao ben 	腳本	c=79 d=4.14437 t=36547
jiao ben ni 	腳本你	c=1 d=4.10223e-18 t=36547
jiao cha 	交叉	c=1 d=0.0536647 t=36547
jiao cheng 	教程	c=6 d=0.0387742 t=36547
jiao da 	較大	c=1 d=7.23512e-17 t=36547
jiao dai 	膠帶	c=1 d=1.20257e-23 t=36547
jiao gei 	交給	c=2 d=0.000380129 t=36547
jiao gei ni 	叫給你	c=1 d=3.39942e-13 t=36547
jiao hu 	交互	c=2 d=2.91836e-12 t=36547
jiao jiao 	叫叫	c=1 d=2.18029e-23 t=36547
jiao jiao 	教教	c=0 d=7.5916e-25 t=36547
jiao jiao wo 	教教我	c=1 d=7.62965e-24 t=36547
jiao jie 	交接	c=1 d=6.81262e-15 t=36547
jiao le 	教了	c=2 d=0.0103063 t=36547
jiao sha 	叫啥	c=2 d=1.94648e-12 t=36547
jiao shen me 	叫什麼	c=1 d=4.63407e-11 t=36547
jiao wo 	教我	c=1 d=5.73175e-12 t=36547
jiao yan 	校驗	c=6 d=0.148823 t=36547
jiao yi 	交易	c=1 d=4.92733e-27 t=36547
jiao yu 	教育	c=0 d=3.63774e-17 t=36547
jiao yu ban 	教育版	c=1 d=3.65597e-16 t=36547
jie 	借	c=1 d=1.52876e-23 t=36547
jie 	傑	c=26 d=0.5732 t=36547
jie 	截	c=3 d=2.06115e-09 t=36547
jie 	接	c=5 d=0.849182 t=36547
jie 	解	c=1 d=4.74396e-22 t=36547
jie bao 	解包	c=1 d=9.85783e-09 t=36547
jie chu 	接觸	c=1 d=6.8103e-11 t=36547
jie chu 	解除	c=1 d=0.00226541 t=36547
jie dian 	節點	c=2 d=0.0133267 t=36547
jie gou 	結構	c=8 d=0.542056 t=36547
jie guo 	接過	c=1 d=1.6163e-31 t=36547
jie guo 	結果	c=53 d=0.61769 t=36547
jie jia ri 	節假日	c=1 d=2.01369e-29 t=36547
jie jin 	接近	c=2 d=2.83066e-06 t=36547
jie jue 	解決	c=22 d=0.0059324 t=36547
jie kou 	接口	c=124 d=1.28807 t=36547
jie lu 	截路	c=0 d=1.31743e-09 t=36547
jie lun 	結論	c=6 d=0.00946703 t=36547
jie mian 	界面	c=4 d=7.00316e-16 t=36547
jie ru 	接入	c=7 d=2.76263e-06 t=36547
jie shao 	介紹	c=5 d=2.8501e-15 t=36547
jie shi 	結石	c=1 d=1.00119e-14 t=36547
jie shi 	解釋	c=1 d=2.09373e-17 t=36547
jie shi qi 	解释器	c=1 d=0.000257369 t=36547
jie shou 	接受	c=1 d=0.000352662 t=36547
jie shou 	接手	c=1 d=0.000219315 t=36547
jie shou 	接收	c=2 d=0.0389686 t=36547
jie shu 	結束	c=7 d=0.0875977 t=36547
jie shuo 	解說	c=1 d=6.79619e-16 t=36547
jie suo 	解鎖	c=10 d=0.0965002 t=36547
jie tu 	截圖	c=10 d=0.802519 t=36547
jie xi 	解析	c=6 d=0.0776922 t=36547
jie xia lai 	接下來	c=1 d=2.56652e-30 t=36547
jie ya 	解壓	c=3 d=3.91839e-08 t=36547
jie yi 	介意	c=1 d=8.17034e-06 t=36547
jie zhi 	截至	c=1 d=2.81262e-19 t=36547
jie zhong 	接種	c=1 d=4.99414e-09 t=36547
jie zhu 	接住	c=1 d=8.56998e-09 t=36547
jie zou 	節奏	c=2 d=0.0213639 t=36547
jie zou gan 	節奏感	c=1 d=0.00744658 t=36547
jin 	勁	c=1 d=1.71922e-22 t=36547
jin 	近	c=2 d=7.82971e-05 t=36547
jin 	進	c=20 d=0.129507 t=36547
jin bu 	進步	c=2 d=2.15639e-11 t=36547
jin bu qu 	進不去	c=5 d=5.71381e-07 t=36547
jin cheng 	進程	c=12 d=0.358796 t=36547
jin du 	進度	c=0 d=0.00127784 t=36547
jin gen 	緊跟	c=1 d=0.00148848 t=36547
jin ji 	緊急	c=2 d=0.00320162 t=36547
jin jie zhe 	緊接着	c=1 d=2.30717e-12 t=36547
jin kuai 	儘快	c=2 d=1.00293e-05 t=36547
jin lai 	進來	c=10 d=0.000837839 t=36547
jin li 	盡力	c=1 d=0.101774 t=36547
jin liang 	儘量	c=3 d=4.30816e-06 t=36547
jin men 	進門	c=1 d=3.16303e-18 t=36547
jin nian 	今年	c=2 d=1.90858e-16 t=36547
jin qu 	進去	c=15 d=0.0458247 t=36547
jin rong 	金融	c=0 d=0.000121259 t=36547
jin ru 	進入	c=1 d=2.33559e-09 t=36547
jin shen 	謹慎	c=1 d=0.00932553 t=36547
jin shen 	進審	c=33 d=0.0693945 t=36547
jin shen liang 	進審量	c=10 d=0.451851 t=36547
jin tian 	今天	c=71 d=2.0145 t=36547
jin tian de 	今天的	c=1 d=2.77216e-25 t=36547
jin tian wan shang 	今天晚上	c=1 d=7.79464e-11 t=36547
jin xing 	進行	c=2 d=8.69802e-07 t=36547
jin yan 	禁言	c=1 d=1.27914e-14 t=36547
jin yi bu 	進一步	c=2 d=4.65809e-13 t=36547
jin yong 	禁用	c=4 d=7.56556e-13 t=36547
jin zhang 	緊張	c=1 d=1.59967e-27 t=36547
jin zhi 	禁止	c=4 d=0.136695 t=36547
jing 	井	c=1 d=8.76425e-08 t=36547
jing 	景	c=1 d=4.71789e-16 t=36547
jing 	竟	c=1 d=5.10284e-27 t=36547
jing chang 	經常	c=9 d=0.281448 t=36547
jing chong 	精蟲	c=0 d=0.00443785 t=36547
jing chong shang nao 	精蟲上腦	c=1 d=0.044601 t=36547
jing dong 	京東	c=3 d=5.54312e-10 t=36547
jing du 	靜讀	c=0 d=3.64777e-20 t=36547
jing du tian xia 	靜讀天下	c=3 d=2.56879e-11 t=36547
jing gao 	警告	c=3 d=9.13268e-06 t=36547
jing jian 	精簡	c=1 d=7.78378e-24 t=36547
jing jie 	境界	c=1 d=0.000242381 t=36547
jing li 	精力	c=1 d=0.0323869 t=36547
jing nei 	境內	c=1 d=2.06256e-17 t=36547
jing pin 	精品	c=1 d=5.0888e-24 t=36547
jing que 	精確	c=1 d=0.000577048 t=36547
jing tai 	靜態	c=4 d=7.45053e-07 t=36547
jing wai 	境外	c=1 d=2.03185e-17 t=36547
jing xiang 	鏡像	c=1 d=5.60948e-23 t=36547
jing xing 	驚醒	c=1 d=5.59309e-18 t=36547
jing xuan 	精選	c=1 d=0.251579 t=36547
jing yan 	經驗	c=2 d=1.67484e-15 t=36547
jing zheng 	競爭	c=2 d=2.13493e-11 t=36547
jiu 	久	c=3 d=1.25079e-15 t=36547
jiu 	就	c=240 d=3.20079 t=36547
jiu 	舊	c=11 d=0.0682212 t=36547
jiu 	酒	c=5 d=0.021274 t=36547
jiu cai 	韭菜	c=2 d=7.9495e-06 t=36547
jiu dang 	就當	c=0 d=6.21019e-15 t=36547
jiu dian 	酒店	c=2 d=6.64699e-23 t=36547
jiu hao 	就好	c=1 d=3.26103e-24 t=36547
jiu hao le 	就好了	c=3 d=0.00023497 t=36547
jiu hen hao 	就很好	c=1 d=0.000907334 t=36547
jiu hui 	就會	c=2 d=6.84094e-05 t=36547
jiu jiao 	就叫	c=1 d=0.869358 t=36547
jiu jie 	糾結	c=0 d=2.13384e-06 t=36547
jiu kan 	就看	c=1 d=9.16921e-10 t=36547
jiu ke yi 	就可以	c=4 d=0.00105495 t=36547
jiu neng 	就能	c=7 d=0.00444934 t=36547
jiu neng shang 	就能上	c=1 d=1.13099e-07 t=36547
jiu pa 	就怕	c=2 d=0.00375375 t=36547
jiu shang 	就上	c=1 d=0.00212284 t=36547
jiu shi 	就是	c=96 d=0.983348 t=36547
jiu wo men 	就我們	c=1 d=2.10094e-28 t=36547
jiu xi huan 	就喜歡	c=1 d=0.771052 t=36547
jiu xiang 	就像	c=4 d=7.5227e-05 t=36547
jiu xiang dang yu 	就相當於	c=1 d=8.32945e-27 t=36547
jiu xing 	就行	c=46 d=0.291963 t=36547
jiu yao 	就要	c=2 d=1.50574e-21 t=36547
jiu you 	就有	c=7 d=0.798516 t=36547
jiu you le 	就有了	c=1 d=1.39913e-10 t=36547
jiu zai 	就在	c=4 d=0.0665368 t=36547
jiu zhe 	就這	c=1 d=9.76472e-15 t=36547
jiu zhe xie 	就這些	c=1 d=0.00914087 t=36547
jiu zheng 	糾正	c=1 d=1.03133e-10 t=36547
jiu zou 	就走	c=1 d=1.21403e-17 t=36547
ju 	劇	c=0 d=8.14925e-06 t=36547
ju bao 	舉報	c=3 d=0.849269 t=36547
ju jue 	拒絕	c=12 d=0.00118858 t=36547
ju keng 	巨坑	c=1 d=1.07712e-21 t=36547
ju qing 	劇情	c=1 d=7.23019e-09 t=36547
ju ran 	居然	c=13 d=0.008271 t=36547
ju se 	橘色	c=1 d=7.21398e-12 t=36547
ju shuo 	據說	c=5 d=0.186374 t=36547
ju ti 	具體	c=3 d=4.18154e-08 t=36547
ju yu wang 	局域網	c=2 d=0.733447 t=36547
ju zi 	橘子	c=1 d=5.43721e-09 t=36547
juan 	卷	c=2 d=1.30797e-11 t=36547
